,mission_date,mission_type,dispatchcode_category,dispatchcode_criticality,mission_location_district,response_time,units_non_berlin_involed,units_several_involved,units_reinforcements_called,units_organisations,firstresponder_alarmed,firstresponder_indication,firstresponder_first_arrival,units_first_type,emergency_doctor_involved
10575,2025-01-21,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,411.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10576,2025-01-22,Rettungsdienst,12,C,Mitte,708.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10577,2025-01-22,Rettungsdienst,12,C,Tempelhof-Schöneberg,792.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10578,2025-01-22,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,980.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10579,2025-01-14,Rettungsdienst,12,C,Steglitz-Zehlendorf,796.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10580,2025-01-14,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,473.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10581,2025-01-14,Rettungsdienst,12,C,Steglitz-Zehlendorf,537.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10582,2025-01-14,Rettungsdienst,12,C,Mitte,642.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10583,2025-01-14,Rettungsdienst,12,C,Reinickendorf,620.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
10584,2025-01-14,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,322.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
10585,2025-01-14,Rettungsdienst,12,C,Lichtenberg,705.0,False,True,False,ORG_BFW,False,True,False,RTW-X,True
10586,2025-01-15,Rettungsdienst,12,C,Steglitz-Zehlendorf,618.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10587,2025-01-13,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,521.0,False,True,False,"ORG_DRK, ORG_BFW",False,True,False,RTW-C,True
10588,2025-01-13,Rettungsdienst,12,C,Neukölln,504.0,False,True,True,ORG_BFW,False,True,False,RTW-C,True
10589,2025-01-13,Rettungsdienst,12,C,Neukölln,750.0,False,True,True,"ORG_DRK, ORG_BFW",False,True,False,NEF,True
10590,2025-01-12,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,399.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10591,2025-01-13,Rettungsdienst,12,C,Reinickendorf,527.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10592,2025-01-13,Rettungsdienst,12,C,Mitte,518.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10593,2025-01-12,Rettungsdienst,12,C,Mitte,269.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10594,2025-01-12,Rettungsdienst,12,C,Steglitz-Zehlendorf,,False,True,True,ORG_BFW,False,True,False,RTW-C,True
10595,2025-01-12,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,591.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10596,2025-01-18,Rettungsdienst,12,C,Neukölln,646.0,False,True,True,ORG_BFW,False,True,False,NEF,True
10597,2025-01-18,Rettungsdienst,12,C,Mitte,618.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
10598,2025-01-18,Rettungsdienst,12,C,Steglitz-Zehlendorf,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10599,2025-01-18,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,897.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10600,2025-01-18,Rettungsdienst,12,C,Tempelhof-Schöneberg,588.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10601,2025-01-17,Rettungsdienst,12,C,Reinickendorf,720.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10602,2025-01-17,Rettungsdienst,12,C,Pankow,684.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10603,2025-01-17,Rettungsdienst,12,C,Lichtenberg,753.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10604,2025-01-17,Rettungsdienst,12,C,Spandau,861.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10605,2025-01-17,Rettungsdienst,12,C,Marzahn-Hellersdorf,,False,True,False,"ORG_ASB, ORG_BFW",False,True,False,RTW-C,True
10606,2025-01-17,Rettungsdienst,12,C,Mitte,476.0,False,True,False,ORG_BFW,True,True,True,LHF-FF,False
10607,2025-01-16,Rettungsdienst,12,C,Treptow-Köpenick,557.0,False,True,True,ORG_BFW,False,True,False,RTW-X,True
10608,2025-01-16,Rettungsdienst,12,C,Lichtenberg,505.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
10609,2025-01-16,Rettungsdienst,12,C,Tempelhof-Schöneberg,894.0,False,True,False,"ORG_JUH, ORG_BFW",False,True,False,RTW-C,True
10610,2025-01-16,Rettungsdienst,12,C,Neukölln,857.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10611,2025-01-15,Rettungsdienst,12,C,Lichtenberg,436.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10612,2025-01-15,Rettungsdienst,12,C,Pankow,960.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10613,2025-01-01,Rettungsdienst,12,C,Reinickendorf,676.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10614,2025-01-01,Rettungsdienst,12,C,Neukölln,442.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10615,2025-01-01,Rettungsdienst mit Technischer Hilfeleistung,12,C,Mitte,,False,True,True,"ORG_DRK, ORG_BFW",True,True,True,LHF-M,False
10616,2025-01-01,Rettungsdienst,12,C,Pankow,320.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10617,2025-01-01,Rettungsdienst,12,C,Marzahn-Hellersdorf,992.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10618,2025-01-01,Rettungsdienst,12,C,Tempelhof-Schöneberg,701.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
10619,2025-01-01,Rettungsdienst,12,C,Steglitz-Zehlendorf,489.0,False,True,False,"ORG_BFW, ORG_DRK",False,True,False,RTW-C,True
10620,2025-01-03,Rettungsdienst,12,C,Pankow,,False,True,True,ORG_BFW,False,True,False,NEF,True
10621,2025-01-03,Rettungsdienst,12,C,Steglitz-Zehlendorf,448.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10622,2025-01-03,Rettungsdienst,12,C,Spandau,602.0,False,True,False,ORG_BFW,False,True,False,RTW-X,True
10623,2025-01-02,Rettungsdienst,12,C,Pankow,573.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10624,2025-01-02,Rettungsdienst,12,C,Treptow-Köpenick,1598.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10625,2025-01-02,Rettungsdienst,12,C,Neukölln,841.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10626,2025-01-02,Rettungsdienst,12,C,Reinickendorf,525.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
10627,2025-01-02,Rettungsdienst,12,C,Tempelhof-Schöneberg,733.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10628,2025-01-02,Rettungsdienst,12,C,Tempelhof-Schöneberg,511.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10629,2025-01-02,Rettungsdienst,12,C,Mitte,637.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10630,2025-01-04,Rettungsdienst,12,C,Pankow,507.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10631,2025-01-04,Rettungsdienst mit Technischer Hilfeleistung,12,C,Lichtenberg,,False,True,True,"ORG_BFW, ORG_JUH",True,True,False,NEF,True
10632,2025-01-03,Rettungsdienst,12,C,Reinickendorf,949.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10633,2025-01-03,Rettungsdienst,12,C,Neukölln,299.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10634,2025-01-03,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,544.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
10635,2025-01-03,Rettungsdienst,12,C,Treptow-Köpenick,765.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10636,2025-01-04,Rettungsdienst,12,C,Neukölln,837.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10637,2025-01-04,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,865.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10638,2025-01-04,Rettungsdienst,12,C,Neukölln,515.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10639,2025-01-06,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,630.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10640,2025-01-06,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,228.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10641,2025-01-06,Rettungsdienst,12,C,Treptow-Köpenick,806.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10642,2025-01-05,Rettungsdienst,12,C,Mitte,476.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10643,2025-01-04,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,334.0,False,True,True,ORG_BFW,False,True,False,NEF,True
10644,2025-01-04,Rettungsdienst,12,C,Neukölln,380.0,False,True,False,ORG_BFW,False,True,False,NEF,True
10645,2025-01-05,Rettungsdienst,12,C,Lichtenberg,338.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
10646,2025-01-05,Rettungsdienst,12,C,Lichtenberg,519.0,False,True,False,"ORG_BFW, ORG_ASB",False,True,False,RTW-C,True
10647,2025-01-05,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,812.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10648,2025-01-05,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,671.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10649,2025-01-10,Rettungsdienst,12,C,Treptow-Köpenick,724.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10650,2025-01-10,Rettungsdienst,12,C,Reinickendorf,787.0,True,True,False,"ORG_BFW, ORG_UMLAND",False,True,False,RTW,True
10651,2025-01-10,Rettungsdienst,12,C,Treptow-Köpenick,650.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10652,2025-01-09,Rettungsdienst,12,C,Spandau,584.0,False,True,False,ORG_BFW,False,True,False,NEF,True
10653,2025-01-09,Rettungsdienst,12,C,Pankow,558.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
10654,2025-01-09,Rettungsdienst,12,C,Pankow,784.0,False,True,False,"ORG_BFW, ORG_BW",False,True,False,NEF,True
10655,2025-01-10,Rettungsdienst,12,C,Spandau,,False,True,False,"ORG_BFW, ORG_BW",True,True,False,RTW,True
10656,2025-01-10,Rettungsdienst,12,C,Lichtenberg,747.0,False,True,True,"ORG_JUH, ORG_BFW",False,True,False,NEF,True
10657,2025-01-11,Rettungsdienst,12,C,Mitte,,False,True,False,"ORG_BFW, ORG_MHD",True,True,False,RTW-C,True
10658,2025-01-11,Rettungsdienst,12,C,Mitte,582.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10659,2025-01-11,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,721.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10660,2025-01-11,Rettungsdienst,12,C,Steglitz-Zehlendorf,468.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10661,2025-01-11,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,707.0,False,True,True,ORG_BFW,False,True,False,NEF,True
10662,2025-01-07,Rettungsdienst,12,C,Mitte,446.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10663,2025-01-07,Rettungsdienst,12,C,Steglitz-Zehlendorf,584.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10664,2025-01-07,Rettungsdienst,12,C,Pankow,402.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
10665,2025-01-07,Rettungsdienst,12,C,Marzahn-Hellersdorf,844.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10666,2025-01-07,Rettungsdienst,12,C,Steglitz-Zehlendorf,545.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10667,2025-01-07,Rettungsdienst,12,C,Spandau,314.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10668,2025-01-06,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,475.0,False,True,False,"ORG_JUH, ORG_BFW",False,True,False,RTW-C,False
10669,2025-01-06,Rettungsdienst,12,C,Lichtenberg,742.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10670,2025-01-08,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,642.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10671,2025-01-08,Rettungsdienst,12,C,Spandau,456.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10672,2025-01-08,Rettungsdienst,12,C,Reinickendorf,701.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
10673,2025-01-08,Rettungsdienst,12,C,Treptow-Köpenick,795.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10674,2025-01-08,Rettungsdienst,12,C,Charlottenburg-Wilmersdorf,489.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10675,2025-01-09,Rettungsdienst,12,C,Spandau,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10676,2025-01-08,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,557.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10677,2025-01-09,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,899.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10678,2025-01-09,Rettungsdienst,12,C,Neukölln,864.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10679,2025-01-09,Rettungsdienst,12,C,Spandau,498.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10680,2025-01-08,Rettungsdienst,12,B,Treptow-Köpenick,666.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10681,2025-01-08,Rettungsdienst,12,B,Tempelhof-Schöneberg,667.0,False,True,False,"ORG_BFW, ORG_JUH",False,True,False,RTW-C,False
10682,2025-01-06,Rettungsdienst,12,B,Charlottenburg-Wilmersdorf,629.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10683,2025-01-07,Rettungsdienst,12,B,Pankow,693.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10684,2025-01-07,Rettungsdienst,12,B,Treptow-Köpenick,617.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10685,2025-01-07,Rettungsdienst,12,B,Neukölln,623.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10686,2025-01-11,Rettungsdienst mit Technischer Hilfeleistung,12,B,Mitte,530.0,False,True,True,"ORG_BFW, ORG_BW",True,True,True,LHF-M,False
10687,2025-01-11,Rettungsdienst,12,B,Friedrichshain-Kreuzberg,359.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10688,2025-01-10,Rettungsdienst,12,B,Reinickendorf,979.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10689,2025-01-11,Rettungsdienst,12,B,Friedrichshain-Kreuzberg,709.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10690,2025-01-11,Rettungsdienst,12,B,Treptow-Köpenick,,False,True,True,ORG_BFW,False,True,False,NEF,True
10691,2025-01-12,Rettungsdienst,12,B,Friedrichshain-Kreuzberg,518.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
10692,2025-01-12,Rettungsdienst,12,B,Tempelhof-Schöneberg,465.0,False,True,True,ORG_BFW,False,True,False,RTW-C,True
10693,2025-01-09,Rettungsdienst,12,B,Charlottenburg-Wilmersdorf,736.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10694,2025-01-09,Rettungsdienst,12,B,Treptow-Köpenick,402.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10695,2025-01-10,Rettungsdienst,12,B,Marzahn-Hellersdorf,1087.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10696,2025-01-10,Rettungsdienst,12,B,Mitte,,False,True,False,"ORG_BW, ORG_BFW",False,True,False,RTW-BW,False
10697,2025-01-10,Rettungsdienst,12,B,Lichtenberg,743.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10698,2025-01-05,Rettungsdienst,12,B,Spandau,553.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10699,2025-01-04,Rettungsdienst,12,B,Neukölln,590.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10700,2025-01-04,Rettungsdienst,12,B,Mitte,679.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10701,2025-01-03,Rettungsdienst,12,B,Friedrichshain-Kreuzberg,302.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10702,2025-01-04,Rettungsdienst,12,B,Marzahn-Hellersdorf,1711.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10703,2025-01-02,Rettungsdienst,12,B,Charlottenburg-Wilmersdorf,477.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10704,2025-01-02,Rettungsdienst,12,B,Tempelhof-Schöneberg,616.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
10705,2025-01-02,Rettungsdienst,12,B,Tempelhof-Schöneberg,486.0,False,True,True,ORG_BFW,False,True,False,NEF,True
10706,2025-01-02,Rettungsdienst,12,B,Friedrichshain-Kreuzberg,601.0,False,True,True,ORG_BFW,False,True,False,NEF,True
10707,2025-01-02,Rettungsdienst,12,B,Charlottenburg-Wilmersdorf,489.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10708,2025-01-01,Rettungsdienst,12,B,Spandau,605.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10709,2025-01-01,Rettungsdienst,12,B,Mitte,382.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10710,2025-01-15,Rettungsdienst,12,B,Reinickendorf,701.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10711,2025-01-15,Rettungsdienst,12,B,Tempelhof-Schöneberg,474.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10712,2025-01-17,Rettungsdienst,12,B,Treptow-Köpenick,688.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10713,2025-01-17,Rettungsdienst,12,B,Neukölln,1012.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10714,2025-01-18,Rettungsdienst,12,B,Pankow,744.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
10715,2025-01-12,Rettungsdienst,12,B,Lichtenberg,753.0,False,True,True,ORG_BFW,False,True,False,NEF,True
10716,2025-01-13,Rettungsdienst,12,B,Marzahn-Hellersdorf,689.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10717,2025-01-13,Rettungsdienst,12,B,Pankow,842.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10718,2025-01-13,Rettungsdienst,12,B,Pankow,583.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10719,2025-01-13,Rettungsdienst,12,B,Friedrichshain-Kreuzberg,597.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10720,2025-01-15,Rettungsdienst,12,B,Reinickendorf,628.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10721,2025-01-14,Rettungsdienst,12,B,Spandau,437.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10722,2025-01-15,Rettungsdienst,12,B,Treptow-Köpenick,620.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10723,2025-01-15,Rettungsdienst,12,B,Spandau,622.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10724,2025-01-14,Rettungsdienst,12,B,Marzahn-Hellersdorf,181.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10725,2025-01-14,Rettungsdienst,12,B,Pankow,443.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10726,2025-01-21,Rettungsdienst,12,B,Marzahn-Hellersdorf,535.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
10727,2025-01-22,Rettungsdienst,12,B,Reinickendorf,1227.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10728,2025-01-22,Rettungsdienst mit Technischer Hilfeleistung,12,B,Marzahn-Hellersdorf,464.0,False,True,False,ORG_BFW,False,True,False,LHF-M,False
10729,2025-01-18,Rettungsdienst,12,B,Mitte,562.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10730,2025-01-19,Rettungsdienst,12,B,Treptow-Köpenick,569.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
10731,2025-01-19,Rettungsdienst,12,B,Mitte,688.0,False,True,False,"ORG_MHD, ORG_BFW",False,True,False,NEF,True
10732,2025-01-19,Rettungsdienst,12,B,Mitte,390.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10733,2025-01-21,Rettungsdienst,12,B,Tempelhof-Schöneberg,666.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10734,2025-01-20,Rettungsdienst,12,B,Spandau,864.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10735,2025-01-20,Rettungsdienst,12,A,Marzahn-Hellersdorf,318.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
10736,2025-01-20,Rettungsdienst,12,A,Treptow-Köpenick,681.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10737,2025-01-20,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,461.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
10738,2025-01-20,Rettungsdienst,12,A,Spandau,582.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10739,2025-01-20,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,634.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10740,2025-01-20,Rettungsdienst,12,A,Lichtenberg,,False,True,False,ORG_BFW,False,False,False,LHF-M,False
10741,2025-01-20,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,1026.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10742,2025-01-20,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,581.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10743,2025-01-21,Rettungsdienst,12,A,Treptow-Köpenick,587.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10744,2025-01-21,Rettungsdienst,12,A,Treptow-Köpenick,1293.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10745,2025-01-21,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,632.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
10746,2025-01-21,Rettungsdienst,12,A,Marzahn-Hellersdorf,403.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
10747,2025-01-21,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,593.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10748,2025-01-21,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,374.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10749,2025-01-20,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,610.0,False,True,False,ORG_BFW,True,True,True,,False
10750,2025-01-20,Rettungsdienst,12,A,Neukölln,978.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10751,2025-01-20,Rettungsdienst,12,A,Pankow,319.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10752,2025-01-20,Rettungsdienst,12,A,Mitte,473.0,False,True,False,"ORG_BFW, ORG_MHD",False,False,False,LHF,False
10753,2025-01-19,Rettungsdienst,12,A,Spandau,740.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
10754,2025-01-20,Rettungsdienst,12,A,Marzahn-Hellersdorf,1158.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10755,2025-01-19,Rettungsdienst,12,A,Marzahn-Hellersdorf,527.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10756,2025-01-19,Rettungsdienst,12,A,Pankow,854.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10757,2025-01-19,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,749.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10758,2025-01-19,Rettungsdienst,12,A,Reinickendorf,883.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10759,2025-01-19,Rettungsdienst,12,A,Marzahn-Hellersdorf,591.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10760,2025-01-18,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,774.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
10761,2025-01-18,Rettungsdienst,12,A,Neukölln,432.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
10762,2025-01-18,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,547.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10763,2025-01-18,Rettungsdienst,12,A,Tempelhof-Schöneberg,386.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10764,2025-01-18,Rettungsdienst,12,A,Neukölln,409.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
10765,2025-01-22,Rettungsdienst,12,A,Pankow,834.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10766,2025-01-22,Rettungsdienst,12,A,Mitte,618.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10767,2025-01-22,Rettungsdienst,12,A,Reinickendorf,324.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10768,2025-01-22,Rettungsdienst,12,A,Tempelhof-Schöneberg,558.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10769,2025-01-22,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,699.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
10770,2025-01-22,Rettungsdienst,12,A,Lichtenberg,612.0,False,True,True,ORG_BFW,False,False,False,NEF,True
10771,2025-01-22,Rettungsdienst,12,A,Spandau,530.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10772,2025-01-22,Rettungsdienst,12,A,Tempelhof-Schöneberg,495.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
10773,2025-01-22,Rettungsdienst,12,A,Treptow-Köpenick,918.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10774,2025-01-22,Rettungsdienst,12,A,Pankow,544.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
10775,2025-01-21,Rettungsdienst,12,A,Tempelhof-Schöneberg,432.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
10776,2025-01-21,Rettungsdienst,12,A,Marzahn-Hellersdorf,618.0,False,True,False,ORG_BFW,False,True,False,NEF,True
10777,2025-01-22,Rettungsdienst,12,A,Pankow,,False,True,False,"ORG_BW, ORG_BFW",True,True,True,,False
10778,2025-01-22,Rettungsdienst,12,A,Reinickendorf,620.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10779,2025-01-22,Rettungsdienst,12,A,Pankow,601.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10780,2025-01-22,Rettungsdienst,12,A,Lichtenberg,436.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
10781,2025-01-22,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,,False,True,True,ORG_DRK,False,True,False,RTW-C,False
10782,2025-01-14,Rettungsdienst,12,A,Treptow-Köpenick,950.0,False,True,False,ORG_BFW,False,True,False,NEF,True
10783,2025-01-14,Rettungsdienst,12,A,Treptow-Köpenick,582.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
10784,2025-01-14,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,513.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
