planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
3200206,Pastor-Niemöller-Platz,770,717,653,13,11,41,186,0,712.0475352112676,663.5,217.01939427043123,527.0,514.0,67.89965858797551,578.125,436.5,365.669029705435,826.0,826.0,,,,,845.95,685.5,422.15642835328237
3200207,Herthaplatz,1001,927,807,14,22,52,221,2,729.0190058479532,695.5,240.21096374917192,516.7272727272727,537.0,66.00165287186513,631.9285714285714,578.0,207.38424548341487,891.2222222222222,912.0,275.98993540425425,761.135,761.135,19.72686498154224,912.4516129032259,773.0,406.9980211835333
3200308,Nisbléstraße,453,430,378,9,8,15,113,1,723.5424242424242,672.5,232.09762322210747,489.3333333333333,511.0,86.90147678070072,741.75,739.5,163.5040774211253,1034.0,1034.0,,919.8969999999999,919.8969999999999,160.92336126243444,1058.5555555555557,1132.0,330.91128384776755
3200309,Eddastraße,556,521,472,6,17,18,133,5,751.8529411764706,698.0,263.1792448691636,600.6666666666666,608.0,86.23417729261024,658.9285714285714,606.0,334.4272864018573,729.6666666666666,711.0,234.45202067800568,936.2278333333334,757.2850000000001,546.5325638083852,781.125,641.0,330.8860129582823
3200310,Krugpfuhl,850,809,738,11,15,26,136,1,778.1273885350319,731.0,235.78379186332992,627.7142857142857,567.0,134.57800004175309,757.0,692.5,331.5784759514491,710.6,740.0,159.83835584739978,851.816,851.816,132.20068381063695,767.2941176470588,783.0,175.6700617300378
3300411,Karow Nord,1140,1107,990,14,17,16,361,2,683.4520367936925,615.0,261.09543652239444,582.6,598.5,133.83339559981945,674.0,659.0,86.70063436907482,769.7777777777778,790.0,100.59047889559153,866.36,866.36,24.522463171549514,914.2,748.5,377.51638669364036
3300412,Karow Bahnhof,484,456,410,12,12,16,139,1,691.1914893617021,643.0,250.86955443413692,553.0,491.5,231.9076170744352,768.8333333333334,782.0,165.8510375809168,858.0,857.0,43.508619835614184,926.0799999999999,926.0799999999999,93.3140534860639,689.875,754.5,238.35114402314676
3300413,Karow Ost,258,236,217,4,6,16,85,2,665.4648648648649,639.0,261.90219736969374,490.0,490.0,43.840620433565945,804.25,811.5,84.09667056429761,874.3333333333334,867.0,51.393903659221436,877.6886666666666,857.13,44.62372469139408,1002.1428571428571,889.0,368.7340634167252
3300514,Blankenburg,812,734,673,16,30,48,209,1,716.3933333333333,673.5,234.00630377384846,582.4375,580.5,136.6372173555458,598.1333333333333,557.0,331.11389207311964,861.1666666666666,845.0,134.09483301911465,1092.1860000000001,1137.8015,185.61121542083592,895.074074074074,796.0,339.0255182051965
3300515,Blankenburger Süden,18,13,11,1,1,4,3,0,671.625,613.5,137.91087960812126,662.0,662.0,,418.0,418.0,,,,,,,,630.0,630.0,
3300516,Heinersdorf,1192,1121,977,12,37,34,337,3,690.1569301260023,638.0,221.92990953984375,575.0,474.0,208.34693288945832,614.2222222222222,614.5,119.4898743214649,796.1,724.0,255.26475420010908,951.2432000000001,897.1,207.60082420284365,791.0909090909091,706.5,258.67867714339735
3300517,Märchenland,202,178,167,1,2,22,48,0,739.9097222222222,649.0,290.52267615345073,550.0,550.0,,637.0,637.0,,,,,,,,855.3846153846154,736.0,346.3797382597935
3400618,Rosenthal,389,366,337,3,10,13,52,1,809.6620689655173,768.0,252.37913536586765,861.3333333333334,660.0,435.43350047203916,648.2,637.0,58.443990281294106,759.0,689.0,154.39883419248994,843.1585,843.1585,131.30760794599829,875.6666666666666,894.5,138.55492292468958
3400619,Wilhelmsruh,1144,1077,940,14,29,37,245,3,746.6352509179926,714.0,246.45533965025874,678.9166666666666,631.5,133.66066827015433,704.1538461538462,594.0,253.39950215481423,798.7857142857143,797.5,192.13343863512733,892.7889999999999,906.582,157.81810406287357,914.2380952380952,791.0,431.5300574423414
3400620,Schönholz,533,490,438,9,15,28,107,2,736.4819587628866,706.0,215.69218469087326,577.1428571428571,589.0,121.1492585909747,674.0,688.0,55.91511423577707,892.3333333333334,930.0,157.92107733506214,803.5889999999999,809.145,122.71808936202787,878.6111111111111,839.5,359.9622756196557
3400721,Florakiez,986,914,857,12,28,44,307,3,672.0397877984085,633.0,214.41283610055302,507.25,498.5,86.31627888179611,650.8888888888889,602.0,239.66910740800876,772.0,701.5,249.59598122997465,859.2275,816.8405,305.6919540457899,960.8076923076923,843.0,411.00910152752283
3400722,Parkstraße,614,567,509,7,24,23,204,2,688.2004310344828,630.0,262.19535179940425,529.6666666666666,555.0,130.49086813515598,619.8888888888889,623.0,135.83938997684373,745.6470588235294,749.0,119.70638097887192,950.5385999999999,941.406,209.0638208222551,702.1538461538462,654.0,181.93764781459524
3400723,Garbátyplatz,1144,781,724,4,22,32,307,1,669.621283255086,613.0,246.77151219870058,532.25,477.5,178.4178148803159,578.9230769230769,526.0,246.6334870269585,719.5454545454545,739.0,123.0539423475442,903.947,903.947,59.27393303974355,794.1363636363636,708.5,416.4312434477996
3400724,Wolfshagener Straße,841,780,700,10,17,43,293,2,672.3491027732464,617.0,276.69400199240454,433.1111111111111,439.0,75.12064370804546,661.4166666666666,604.0,258.59215284913716,1019.4285714285714,957.0,373.3625838881276,887.6553333333335,857.103,222.03366334034422,862.3333333333334,827.5,425.89956184716743
3400725,Schlosspark,955,900,797,5,25,30,315,0,698.1465517241379,635.0,250.95032341605912,514.5,504.0,60.91250555783544,539.7333333333333,537.0,96.78803546680658,790.1666666666666,700.0,308.0636986472805,983.1643333333333,979.307,69.99975475195129,998.5263157894736,1036.0,446.28109831523255
3400826,Tiroler Viertel,994,941,862,12,27,26,295,7,689.4596354166666,645.0,230.06685936192454,499.44444444444446,490.0,117.21039961444453,555.2631578947369,573.0,125.55071666916263,679.1538461538462,677.0,120.79034602279975,686.9828571428571,703.063,86.85830816225655,834.3684210526316,735.0,288.36631998713716
3400827,Trelleborger Viertel,953,877,776,16,45,31,257,5,681.1968616262482,647.0,208.6077756155781,566.1666666666666,573.5,98.40531520505417,638.9459459459459,651.0,90.74688422748737,761.03125,727.0,192.1715437252403,829.7617142857142,740.1,224.57945785008494,952.4,997.5,331.98991741189656
3400828,Spiekermann Straße,407,381,349,11,13,13,106,5,701.211356466877,649.0,230.5236391892444,552.8181818181819,583.0,141.28681338456053,649.7,654.5,113.50971568793378,729.8888888888889,679.0,150.03536620114312,728.6300000000001,736.944,74.88521234863396,837.2727272727273,694.0,289.4363801974766
3400829,Arnold-Zweig-Straße,592,554,503,5,19,19,184,3,678.2455357142857,634.0,216.17422437015702,501.4,500.0,132.09390599115466,591.1,595.5,66.65574910605153,705.1111111111111,702.0,136.3180513032339,854.4378333333333,821.277,206.96903431616687,957.1428571428571,793.5,414.2719020054447
3400830,Kissingenviertel,855,804,703,6,20,31,279,2,678.5890625,637.5,231.38111872494272,523.25,515.5,185.26624984959707,749.2307692307693,656.0,324.452912311929,812.9166666666666,787.0,163.3159004302194,870.0756666666666,893.227,140.61374579084838,745.8421052631579,712.0,285.55117524571756
3400831,Pankower Tor,71,57,55,1,5,9,25,0,588.8666666666667,540.0,237.5815266770163,,,,596.5,596.5,283.5498192558056,,,,,,,954.0,997.0,321.9316697686017
3500932,Bühringstraße,793,733,616,8,32,28,236,2,681.7504363001746,633.0,226.74411547553194,509.25,517.0,38.2911776485692,549.0,547.0,65.39036626292896,697.2916666666666,678.5,151.43702354922746,1096.824,1004.7395000000001,413.0276509831595,801.16,609.0,404.06947422442096
3500933,Weißer See,1241,908,836,11,34,40,423,5,612.0067750677507,559.5,225.02293857479665,475.55555555555554,503.0,130.05586406532302,586.3333333333334,534.5,133.1774846745591,645.7222222222222,558.0,231.15866859228854,805.5994285714286,780.157,135.43738610376028,750.625,636.0,394.1819417804505
3500934,Weißenseer Spitze,777,698,623,7,27,51,247,3,665.1557522123894,624.0,216.31170170377055,524.2,480.0,108.42831733454133,583.6842105263158,557.0,184.94985886017233,686.5,613.0,222.93210226932823,815.1585,623.2015,413.736367116791,766.0263157894736,667.5,307.56431863851384
3500935,Behaimstraße,559,517,475,3,18,24,225,6,627.1805225653206,575.0,226.3630789781941,502.5,502.5,78.48885271170677,534.0,529.5,91.34748839658175,639.5,539.0,188.69142679373257,668.12,635.563,117.62849103002216,665.7777777777778,641.0,239.68694179149495
3500936,Komponistenviertel Weißensee,1029,914,826,11,26,89,375,1,624.7828492392807,593.0,205.21816952103896,474.625,463.5,141.66251394473719,584.125,571.5,78.28313994724535,677.5714285714286,633.5,188.30160515910242,866.247,866.247,,710.7166666666667,641.5,267.3693624720315
3501037,Rathaus Weißensee,1241,1152,1034,14,53,36,447,2,652.5382978723404,611.0,214.53534906187292,507.0,454.0,151.18561740156008,594.5555555555555,556.0,158.2885226738073,669.8965517241379,634.0,175.20974060242898,955.4394285714286,905.274,170.14485338661407,719.2142857142857,708.5,264.82284185118465
3501038,Hansastraße,1266,992,914,18,31,26,323,2,684.3942786069651,646.0,216.58836664277067,543.5333333333333,512.0,92.35093523129713,669.6666666666666,647.0,199.19691705622824,753.578947368421,675.0,233.23791281995344,1061.2467142857142,986.5,387.8888228112596,872.0,927.0,252.66748335086007
3601139,Norweger Viertel,393,363,332,3,17,12,100,3,681.1212121212121,670.0,191.924637134127,622.0,544.0,145.61593319413916,636.0,630.0,94.81824718903002,733.0769230769231,730.0,84.98868702996253,736.8776666666668,724.546,86.12519702348054,752.3333333333334,808.0,238.76906555637953
3601140,Malmöer Straße,472,423,379,3,21,28,116,4,702.4190751445087,662.0,205.87198945189536,604.0,577.0,175.06855799943062,620.8333333333334,620.0,115.13534235335183,742.3571428571429,718.5,93.46624824202348,719.96425,729.3734999999999,61.82021610215111,938.7727272727273,687.0,465.3833987071389
3601141,Arnimplatz,606,545,497,5,26,35,167,4,674.7785547785547,642.0,218.60145938145257,389.8,379.0,86.88900966175181,585.0434782608696,577.0,118.47687855015485,705.6666666666666,684.0,142.80489520754566,877.5552,822.403,233.0327639521962,985.4615384615385,823.5,345.09421678947103
3601142,Falkplatz,1289,1183,1108,9,64,42,426,7,653.4085106382979,626.5,236.4837579319509,613.3333333333334,503.5,316.00864967064854,637.25,596.5,207.4960068462592,715.6842105263158,673.0,157.3841911556907,792.9532000000002,802.7964999999999,164.13188540709845,1044.71875,1035.5,420.31311173357574
3601243,Rodenbergstraße,745,672,626,10,53,20,226,12,669.8238532110091,636.0,230.4751768641617,529.0,497.0,90.5317623820502,606.9487179487179,580.0,121.90245209699619,699.7027027027027,663.0,122.98438583478458,905.9485882352942,788.963,367.8080832589632,991.0555555555555,1026.0,385.87676670793144
3601244,Humannplatz,570,524,473,7,23,23,180,4,651.6507177033493,627.0,199.9150839202989,452.5,478.5,93.0542852317936,613.5384615384615,641.0,117.43197703679024,676.3333333333334,660.5,82.86718106083792,922.1164000000001,872.71,239.09756633286756,792.9230769230769,753.0,227.52745678212898
3601245,Ostseestraße,1407,1313,1188,13,41,53,502,7,631.1429924242424,609.5,200.65369334320542,530.7,570.5,147.32733773622752,598.1739130434783,597.0,189.28397429497616,666.95,675.5,114.93910286939365,717.5980000000001,707.333,51.81746887553139,985.8823529411765,848.0,396.945135107114
3601346,Gethsemanekirche,430,393,354,2,11,26,132,3,675.3866666666667,632.0,245.7269411104812,,,,512.7,535.0,70.58808523949192,623.5714285714286,579.0,171.30563051931202,756.3657499999999,734.19,141.29527307114702,954.2777777777778,794.0,456.5391298937946
3601347,Helmholtzplatz,669,590,537,6,37,42,224,2,641.1060606060606,606.0,207.7151175809051,461.75,444.0,68.38311195024689,562.2916666666666,547.5,102.19226515725646,653.1538461538462,662.0,148.8896941552404,745.238,745.238,139.20811201219564,1005.6666666666666,928.0,421.38820936104247
3601348,Senefelderstraße,442,385,350,5,27,30,144,6,648.6339869281046,617.5,224.69299278134136,497.5,501.0,55.72252686302013,555.3529411764706,530.0,112.68037826994912,603.4666666666667,566.0,133.83938490736182,701.2301666666667,703.252,88.0924138355095,978.25,907.0,422.9082113924461
3601449,Michelangelostraße,1710,1599,1464,20,52,58,610,11,649.4235116804823,617.0,200.48095636765638,498.6,493.0,125.41149112128106,622.25,590.5,116.73874885345899,721.7241379310345,712.0,127.47854064556574,841.738,778.907,234.97001594387882,850.795918367347,836.0,260.8201790819232
3601450,Volkspark Prenzlauer Berg,1197,1118,1011,9,46,32,325,14,674.9012485811578,646.0,203.3333201930073,540.8571428571429,567.0,148.51983994450995,605.8823529411765,608.5,121.99174455572984,729.9655172413793,698.0,142.73088632573555,743.0336,702.203,184.71958030515955,894.0,781.0,315.60597338260663
3601451,Anton-Saefkow-Park,610,551,509,7,22,37,195,5,669.8789237668161,620.0,222.21374193635265,493.6666666666667,523.0,112.42182469016711,633.2666666666667,607.0,93.30477454225458,678.4444444444445,685.0,130.08373371708615,662.734,662.763,20.731998058556762,814.5833333333334,660.5,322.93153355211206
3601452,Velodrom,643,583,547,10,29,31,223,7,647.84243697479,618.0,204.3866469156365,525.2222222222222,516.0,119.02077316352992,645.4615384615385,652.0,93.84616435477031,729.3571428571429,705.0,94.20730589246507,803.1755,815.1385,85.68754364383592,968.9130434782609,973.0,350.6815329460722
3601453,Alter Schlachthof,317,290,272,6,17,10,123,1,624.0464135021097,592.0,193.44283184597714,569.3333333333334,553.0,62.66631205573429,722.8333333333334,681.5,155.47529278527395,735.0,687.0,133.00187968596535,824.3133333333334,922.914,171.37233291676145,736.75,680.0,243.70107567615347
3701554,Teutoburger Platz,1000,939,874,10,28,32,408,6,616.664464993395,573.0,236.99402458842593,388.3333333333333,391.0,81.12130833921915,567.3,557.0,167.7360395006643,600.421052631579,608.0,155.61537905628225,789.9166666666666,777.2585,57.4002550261466,888.8333333333334,685.5,481.6291287360627
3701555,Sredzkistraße,887,834,793,5,21,32,354,4,626.2514880952381,586.5,224.97935821364453,488.0,488.0,104.65180361560904,558.2857142857143,507.0,153.16428011549135,671.1,534.5,248.28766917965675,779.8219999999999,724.307,151.8966915620613,837.3928571428571,695.5,339.1479890337085
3701556,Kollwitzplatz,654,588,529,5,33,33,250,8,628.7974137931035,585.5,221.6631760618051,466.6666666666667,477.0,45.39089482851526,596.7727272727273,565.0,117.20065488935424,680.2173913043479,666.0,145.2471112282723,695.1366250000001,696.238,52.36957386808677,973.4761904761905,1045.0,334.21843441791464
3701657,Thälmannpark,466,420,395,5,24,21,138,8,676.52802359882,641.0,240.4105984959049,505.0,532.0,68.23000317553365,674.75,637.5,162.61089333614444,744.0769230769231,733.0,145.79406797401006,835.0548181818183,827.186,152.20749859308393,624.1052631578947,603.0,187.10303006538706
3701658,Christburger Straße,492,439,397,4,24,29,178,7,633.7167138810198,599.0,208.17947124599402,494.75,486.0,90.8785820018483,590.7222222222222,577.0,109.57823182041626,653.5882352941177,649.0,117.70888816457817,751.5261250000001,683.485,293.3018039067986,943.125,861.0,325.21341655034445
3701659,Immanuelkirchstraße,569,514,439,7,14,41,201,6,626.9872448979592,593.5,203.82700989998477,426.3333333333333,453.5,117.34166637075965,618.2,547.5,172.03087578171025,800.8888888888889,760.0,205.27813110779996,698.5065,680.7465,89.6273313286745,961.5714285714286,844.0,359.6414297368885
3701660,Bötzowstraße,899,812,743,8,45,42,346,10,631.0444104134763,586.0,217.5012718110267,541.5714285714286,528.0,44.88079449258574,585.9333333333333,579.0,109.93977452673127,721.32,703.0,92.63041257240158,732.2236363636364,714.73,113.24910226599832,884.78125,830.5,314.95199166928853
4100101,Jungfernheide/Plötzensee,2059,1865,1696,27,75,115,785,9,639.8636968085107,590.5,236.02058654000732,484.0,451.0,155.00674472128918,607.4857142857143,528.0,230.25859777376283,786.0,730.0,264.71763932807454,867.3625714285715,813.09,173.80239147186862,779.1460674157304,694.0,335.60811665886985
4100102,Paul-Hertz-Siedlung,1025,954,850,12,33,38,367,2,656.5188067444877,610.0,212.6395904460593,449.5,454.5,88.74964788662544,726.1111111111111,584.0,350.31287602814587,699.25,739.5,169.34643275166528,757.3335,757.3335,21.575949214345187,812.1034482758621,787.0,240.45883889341735
4200203,Olympiagelände,567,532,515,6,16,18,85,2,779.3006681514477,734.0,280.28669318934294,618.0,618.0,11.0,761.5833333333334,729.0,133.68311128345363,724.8,692.5,122.2999954574361,883.0926666666666,868.084,129.12585316788164,998.25,827.5,370.89379146253515
4200204,Angerburger Allee,530,507,451,12,8,15,83,0,740.3107769423559,700.0,197.10034599437765,624.4,617.5,124.98817721866513,700.5,692.5,64.76650368824922,797.3333333333334,795.0,96.84971175314185,904.84,904.84,,1065.3,926.5,381.8295285711791
4200205,Flatowallee,548,420,386,4,8,16,67,4,757.235632183908,717.0,228.8192639544575,642.25,609.0,168.482194904981,742.5714285714286,777.0,61.95120968110615,782.2857142857143,778.0,71.27111216033765,858.4685999999999,853.906,80.46698050629213,980.9,880.5,384.2367470424683
4200206,Kranzallee,391,342,318,5,14,35,64,1,740.5836431226766,712.0,219.8077804093139,602.0,568.0,142.08448191129108,777.2,693.5,260.24210949720555,843.25,749.5,200.71102776545854,856.0735,856.0735,201.57705143319268,1012.7727272727273,1018.5,278.7793002868009
4200207,Eichkamp,512,448,438,8,29,35,72,2,799.3650793650794,745.0,259.1099211611901,459.25,438.0,184.13106744924931,895.0833333333334,897.0,157.9404135819083,981.0,981.5,65.33503399147097,997.5253333333334,892.113,227.86461347987608,1192.9,1147.0,405.0456634426348
4200308,Branitzer Platz,1526,924,836,10,26,67,336,2,646.191155492154,609.0,223.6522504283446,512.5,524.5,142.90056482943453,611.2222222222222,593.0,164.57951968775944,691.0,670.0,126.554336156451,766.2785,766.2785,136.83152612062764,907.4545454545455,891.0,325.42883725692354
4200309,Neu Westend,713,677,596,9,14,22,201,2,669.1334586466165,637.5,189.46071510885704,579.6,603.0,49.742336093110865,675.0,680.0,63.200738392311,799.3333333333334,788.0,93.61125288482506,857.023,857.023,27.563022330651634,1055.1875,957.5,320.67766136729887
4200310,Fürstenplatz,1150,1071,987,10,32,47,442,4,638.663562281723,594.0,203.971293999034,477.0,516.0,110.76664660447206,655.2857142857143,615.0,114.79650733031079,726.3571428571429,737.5,158.57471286570117,824.174,783.81,135.81270474259765,971.1515151515151,958.0,323.9621043822218
4200311,Königin-Elisabeth-Straße,1394,1242,1145,20,78,74,563,23,626.0635386119258,567.0,231.20464514237435,465.2307692307692,457.0,129.57633133032297,599.54,572.5,136.5137669666637,648.7450980392157,625.0,154.05776100375533,799.3503703703705,791.684,150.91083733428317,757.468085106383,723.0,321.0566014748821
4300412,Schlossgarten,952,672,614,10,41,24,283,9,648.8312159709619,591.0,246.14773576815907,475.5,430.0,99.94712888036639,615.1034482758621,586.0,167.80693515967906,714.3548387096774,692.0,145.4477107387386,872.2718571428571,810.1914999999999,160.67525467364152,798.2352941176471,802.0,200.56187617907494
4300413,Klausenerplatz,1060,994,903,9,27,39,489,4,600.2946317103621,547.0,211.98678752140532,429.85714285714283,437.0,74.2729842572398,545.9090909090909,551.0,119.37206921675988,683.2352941176471,659.0,154.63405568137497,801.6073333333334,745.9504999999999,154.16667479279263,848.2608695652174,740.0,369.6461720214598
4300414,Schloßstraße,1273,1162,1047,14,40,71,577,9,568.0373626373627,517.0,220.30410707155843,418.27272727272725,421.0,73.98120154348794,506.0625,486.0,104.1482717091359,603.125,595.5,163.32498277973278,728.089,671.02,143.59139639337727,726.2115384615385,611.5,355.6226980855766
4300415,Lietzensee,909,854,780,6,24,31,374,8,605.6857562408223,581.0,216.50898891757612,443.6666666666667,412.0,147.97792628181634,516.75,463.5,113.1733384921314,672.6666666666666,673.5,185.59796890215708,744.33075,742.6105,61.635810721991334,703.8181818181819,659.5,317.9634055559339
4300416,Amtsgerichtsplatz,1426,1310,1226,19,60,56,680,15,558.3900573613766,514.5,209.03408951765553,387.875,362.5,112.99865675560675,515.5769230769231,476.5,167.4825777391602,729.0,763.0,230.90781938390825,759.9029999999999,749.47,159.05133251131537,807.5238095238095,691.5,461.5884154449053
4300517,Tegeler Weg,1096,1022,937,6,29,45,520,2,596.3802816901408,557.5,182.448527225193,389.6,391.0,47.91972454010979,604.5,534.5,303.77211853624755,702.047619047619,635.0,192.6627821325323,951.3794,1021.527,296.7392491477998,779.3939393939394,765.0,276.8951673686654
4300518,Kaiserin-Augusta-Allee,823,740,686,7,35,48,317,6,623.5008347245409,583.0,192.5090179427152,458.42857142857144,461.0,117.03113138941157,584.7692307692307,537.0,132.4286939237829,672.6428571428571,665.5,64.3184471000555,789.4825,782.8735,142.70339016595625,759.6176470588235,704.0,277.56025987335175
4300619,Alt-Lietzow,1001,933,841,8,26,41,447,4,601.4705111402359,568.0,197.34566077014202,521.0,489.5,152.77041598424742,646.0666666666667,580.0,225.9991993243297,676.5294117647059,643.0,137.94796013672092,830.1761666666667,846.855,131.31358511352383,889.4137931034483,851.0,206.27591044891088
4300620,Spreestadt,613,518,471,3,62,33,226,38,618.8878048780488,564.5,221.39678195208563,463.6666666666667,497.0,63.00264544710272,533.38,526.0,105.20376535513336,670.1698113207547,659.0,112.46550511311604,758.4251904761903,742.258,107.71704118757971,723.6,632.0,267.7389898140849
4300621,Richard-Wagner-Straße,1439,1314,1203,19,60,65,655,17,579.505283381364,534.0,200.49442784541176,464.9230769230769,446.0,99.67151175943036,515.8108108108108,478.0,124.43803407449155,626.3157894736842,665.5,149.20982962750142,713.6234210526316,690.673,194.15604793605118,752.3461538461538,670.5,260.988158743888
4300622,Ernst-Reuter-Platz,1188,1042,980,7,81,64,484,31,612.5632984901277,569.0,215.2344308720801,444.5,447.5,39.75340656262471,556.0,546.0,109.50562305873375,635.1639344262295,618.0,132.11689020558887,775.5364166666665,729.5255,167.92620151557648,826.3333333333334,724.0,319.346088951003
4300623,Karl-August-Platz,1825,1641,1523,26,113,71,783,28,596.5208012326657,547.5,221.53114746491437,462.5,456.0,100.70614317273436,559.4603174603175,523.0,171.20595269618187,705.4,672.0,199.7206693427394,751.4950625,719.5315,131.73646480463094,773.9811320754717,767.0,303.8441206229855
4300624,Savignyplatz,1006,930,855,6,32,44,456,11,609.2496644295302,558.0,219.58588089690318,433.0,420.0,66.61831579978588,610.4666666666667,608.0,106.26776602167797,648.3478260869565,631.0,91.36172298549033,712.4351818181818,701.353,108.86986202142283,790.7333333333333,771.0,227.46078606081159
4400725,Güterbahnhof Grunewald,42,29,28,0,4,9,6,0,807.7083333333334,759.5,326.4638576662336,,,,639.0,639.0,55.154328932550705,671.0,671.0,,,,,840.8571428571429,724.0,488.65783140197004
4400726,Bismarckallee,709,643,593,12,22,44,208,3,676.5207920792079,633.0,232.24905398889462,500.625,514.0,147.17136513019685,695.3333333333334,713.0,114.27266700415468,732.7857142857143,738.0,198.63154082619664,771.6566666666668,776.773,67.55396748032878,914.0,832.0,267.37418821146355
4400727,Flinsberger Platz,1109,762,690,13,32,42,272,5,645.0482529118136,619.0,218.10097661658753,493.54545454545456,486.0,97.14871449109725,618.0526315789474,629.0,113.25118281659013,790.0,692.0,206.14288464288282,746.6666666666666,685.902,161.1904770669367,885.7647058823529,837.0,292.376268450333
4400728,Hagenplatz,422,367,340,4,20,35,63,8,741.8196721311475,704.0,215.02343111280615,575.0,683.0,204.6264889988586,838.25,721.5,351.4031937041189,807.6923076923077,820.0,114.89660904148027,821.4687,805.012,99.78094980400263,1127.904761904762,1088.0,390.93655556393105
4400729,Hundekehle,459,407,381,5,9,43,58,1,760.3514285714285,719.5,193.73255554548012,697.6,648.0,243.04382320890198,793.0,793.0,,795.0,795.0,,750.14,750.14,,1199.7857142857142,1197.5,341.2785716860399
4400830,Forckenbeckstraße,965,906,819,8,25,34,239,3,696.1105047748977,665.0,196.23530556212808,485.42857142857144,538.0,165.0806440731894,678.3076923076923,637.0,125.22139368293841,787.4166666666666,808.5,141.52253809156613,720.4156666666667,711.526,38.91267431484676,827.625,772.5,365.04518034847706
4400831,Messelpark,245,210,179,3,5,30,35,2,705.6423841059602,682.0,173.02051301780617,487.0,487.0,141.4213562373095,652.3333333333334,673.0,56.88878038184098,711.6666666666666,703.0,16.772994167212158,878.3816666666667,710.986,306.0664774298769,986.2,1041.0,438.39398819884485
4400832,Breite Straße,739,692,630,6,13,34,215,1,665.4990859232175,635.0,184.79903325361468,531.8333333333334,505.0,119.84058856108254,665.1111111111111,588.0,162.40108100351767,811.1111111111111,821.0,93.18052967820644,842.087,842.087,,939.08,867.0,327.4924833743008
4400833,Schlangenbader Straße,656,608,538,9,24,24,178,12,682.6043010752688,634.0,218.06172603364217,427.8333333333333,422.5,59.99805552404734,639.3333333333334,586.5,167.92715507554075,769.4444444444445,767.0,169.50975062088776,760.7279166666668,766.374,37.14344650493749,1006.7777777777778,988.5,279.7197243367127
4400834,Binger Straße,463,426,386,6,16,21,183,1,627.1920903954802,594.0,182.4957055480847,521.25,515.5,74.24003861349573,623.0,624.0,58.95082696620973,711.8,741.0,110.04862561613389,770.83,770.83,,899.3846153846154,780.0,339.8373479724132
4400835,Rüdesheimer Platz,1004,923,857,17,32,49,427,3,618.3897637795276,579.5,193.58872115090514,554.2307692307693,522.0,106.18706280753935,649.6428571428571,650.0,156.43755556518005,761.9166666666666,761.0,219.18753213270193,725.77,705.9,104.3535734893636,977.7777777777778,972.0,340.9483756696824
4500936,Droysenstraße,703,646,600,4,22,35,315,3,595.51953125,549.5,220.74036517011436,441.75,363.0,177.36285781790204,540.4285714285714,514.0,83.27035715638777,601.8571428571429,591.0,128.91654738813085,785.19525,808.9235,142.7787542910943,878.25,783.5,363.7813061575284
4500937,Halensee,1169,1092,1013,9,27,50,481,3,621.2706935123042,584.0,197.64461441752746,423.0,425.0,54.166410255803356,593.3333333333334,582.0,80.46272428895254,622.8,589.5,180.4209891706986,741.2600000000001,764.594,70.64487890852389,878.5227272727273,772.5,349.10167031345577
4500938,Hochmeisterplatz,994,910,848,6,45,38,412,15,625.6,585.0,207.36525983911162,485.0,466.0,174.65251214912428,587.1666666666666,546.0,157.0528317287625,737.5483870967741,680.0,204.69340303808485,780.3373,675.6915,203.21294568664197,825.4516129032259,743.0,348.51961577599207
4500939,Eisenzahnstraße,811,740,674,9,29,42,356,5,597.2817869415808,556.5,195.71001321303007,451.1666666666667,453.0,80.54915683398968,559.7058823529412,531.0,138.90498762908155,637.7,578.0,195.7157175733803,764.3376666666668,707.865,251.8942098236215,859.939393939394,785.0,325.43307101786877
4501040,Hindemithplatz,626,585,528,8,13,28,275,7,593.7874186550977,559.0,177.01537127451002,393.2,369.0,40.25791847574834,564.0,540.0,128.36146877730351,582.4545454545455,555.0,121.87810602102714,646.9102857142858,622.793,115.53491250514463,834.3478260869565,793.0,261.7798535021455
4501041,George-Grosz-Platz,817,735,662,9,49,33,313,19,631.3703071672355,588.0,216.89543206384477,439.2857142857143,447.0,77.37724533244962,604.1315789473684,571.0,172.05234449459905,681.4736842105264,639.5,153.53839855001414,703.5191499999999,678.6255,98.94407005037849,752.96,677.0,281.4328635157356
4501042,Breitscheidplatz,3120,2842,2759,38,202,76,1277,67,620.8079725675096,585.0,217.62394190618113,472.55,455.0,103.95822794706889,571.69375,570.5,159.07436640999742,691.493670886076,668.0,155.20874568386034,781.5326790123456,740.246,157.64376551522957,758.5535714285714,704.0,313.1824864279527
